4.421104093776607384e-04
1.404830367893804971e-03
1.829929559199483481e-03
1.950302282747402209e-03
1.797932849640164780e-03
1.455858378958400879e-03
9.989070581034327056e-04
5.274656073566223171e-04
1.387239223337589759e-04
-1.113945726667819093e-05
1.991299036143875630e-04
8.067693897764977940e-04
1.763971211244054829e-03
2.981031504030587104e-03
4.352920923088837712e-03
5.781164417158706978e-03
7.229906143758435197e-03
8.719901366546784632e-03
1.028552799901427325e-02
1.193430420168125478e-02
1.359021301817523938e-02
1.513244981791272981e-02
1.646006562501777307e-02
1.754221670402236061e-02
1.840428487890541018e-02
1.908289708553532679e-02
1.961596541542501640e-02
2.002553028787774567e-02
2.032746337510303244e-02
2.052600569072798517e-02
2.065110136126946383e-02
2.080029370014541135e-02
2.114656465710625446e-02
2.184651044743496015e-02
2.293688652256438074e-02
2.431475191536964023e-02
2.581194400976721814e-02
2.727906346208337426e-02
2.855720077687502051e-02
2.899587442467579587e-02
2.301561147076210839e-04
9.472828295587988525e-04
1.212010660875770035e-03
1.316897258907399676e-03
1.278665711477790755e-03
1.125589442766090258e-03
8.864559392092173119e-04
6.545996294893108953e-04
5.108086103091613551e-04
5.376862607193180982e-04
7.605501469165360396e-04
1.148235244521561040e-03
1.669351626917350622e-03
2.304975377238564077e-03
3.068568500861335296e-03
3.997657542605338211e-03
5.157367764755820677e-03
6.577161360463067152e-03
8.230435607885817559e-03
1.001845842463494965e-02
1.181528455754894506e-02
1.348584414839029168e-02
1.490592690411749084e-02
1.601204613589210166e-02
1.682617800523510468e-02
1.745081367479579815e-02
1.802860542111427156e-02
1.864842175700806917e-02
1.930582889550352954e-02
1.992037609325485528e-02
2.040923506897356077e-02
2.074792360763182131e-02
2.099697254008583633e-02
2.128277692397270021e-02
2.173757927511201643e-02
2.244247291467206529e-02
2.339218870451037838e-02
2.450229191878295840e-02
2.556837855223122874e-02
2.584942786023342390e-02
-7.861056110755989179e-05
2.865843127186145593e-04
2.998553777425637585e-04
2.929976924844559269e-04
2.810154490938681780e-04
2.918607828388210712e-04
3.393009235610779366e-04
4.690552833138555175e-04
6.790354841749075571e-04
9.404219108161723621e-04
1.190755998914691353e-03
1.367322153018605191e-03
1.471277013207968358e-03
1.559874263445493224e-03
1.746014827100911791e-03
2.145426969962047504e-03
2.870690326487507129e-03
3.915154216216975430e-03
5.208777656524912064e-03
6.642097515390577023e-03
8.123096648667388689e-03
9.558986818822064191e-03
1.085248174356549106e-02
1.191259240326681193e-02
1.272833071716544459e-02
1.339389859400363231e-02
1.405741022181061263e-02
1.484012003564545885e-02
1.576297607251349320e-02
1.675041118051803779e-02
1.766414261231019980e-02
1.837385558553714451e-02
1.880809544636437639e-02
1.900284655283803956e-02
1.911380551128995589e-02
1.935636440773921829e-02
1.987767356348168341e-02
2.066687341332128572e-02
2.150580878660323866e-02
2.158605252515147926e-02
-3.924375372729805374e-04
-3.844436426142812781e-04
-6.313844667115464963e-04
-7.854406666021821869e-04
-8.465479845039858330e-04
-7.574848653453279462e-04
-5.101548285658250763e-04
-8.738498186583481446e-05
4.416029788525499371e-04
9.665748281818556603e-04
1.357954748264833316e-03
1.523500692717114037e-03
1.474811191230358072e-03
1.309108268311392868e-03
1.170490000600317264e-03
1.181560236583058818e-03
1.379459974385760859e-03
1.777426317146828250e-03
2.299121019582645292e-03
2.897539513995430176e-03
3.566513053291556819e-03
4.323648269800747963e-03
5.150888726717644563e-03
5.988474686572869445e-03
6.761867121985052666e-03
7.462841036829362049e-03
8.159766711393479435e-03
8.954878277197802355e-03
9.909413400702891603e-03
1.101996641945104591e-02
1.219561257159339392e-02
1.327949861071806362e-02
1.410706035654614617e-02
1.461320467568344786e-02
1.488628601868971155e-02
1.513719842682825778e-02
1.556000040241939039e-02
1.621111027825689402e-02
1.690148165903403513e-02
1.681504071048993409e-02
-6.130345036523184585e-04
-8.746180698741660986e-04
-1.332324419670303465e-03
-1.591008353469228588e-03
-1.652099606925475778e-03
-1.472288434819186064e-03
-1.057213457540626686e-03
-4.275014231841673946e-04
3.139548944620591852e-04
1.038061610907464001e-03
1.605861272089909291e-03
1.911103635099918119e-03
1.952953348768561885e-03
1.807491627250555361e-03
1.579201624444121323e-03
1.322477553003066804e-03
1.039054373047414550e-03
6.734133607345343508e-04
2.346469922493014980e-04
-2.217902663478794369e-04
-5.914795189409514150e-04
-7.419212185814758227e-04
-5.813552522516532471e-04
-1.072755664447581968e-04
5.827745254212556448e-04
1.358287467646873171e-03
2.138684001321610861e-03
2.936237362850494838e-03
3.814562756636418091e-03
4.844600774256313698e-03
6.039460003284017123e-03
7.316055131302258256e-03
8.515091116174603597e-03
9.484791076284974226e-03
1.019135541818288158e-02
1.072705831714380713e-02
1.124733934837066768e-02
1.184588635834790335e-02
1.240902733031901649e-02
1.215943587270496701e-02
